Session Code,Trial Code,Unix Timestamp,Event Type,Violation Duration,X,Y,Z,Pitch,Yaw,Roll
bkkx7Wl1,VTE5N1Oi,1724727077,violation,0.5471086502075195,247.9701690673828,-94.19769287109375,0.000447101570898667,-0.03860422596335411,-92.92076873779297,0.17765414714813232
bkkx7Wl1,VTE5N1Oi,1724727080,violation,1.2366461753845215,246.3484344482422,-155.1078643798828,0.000447101570898667,-0.05947728455066681,-100.39305114746094,0.6954729557037354
bkkx7Wl1,VTE5N1Oi,1724727083,violation,1.2994234561920166,220.12730407714844,-200.99337768554688,0.0004535866028163582,-0.018769359216094017,-147.45999145507812,1.7534927129745483
bkkx7Wl1,VTE5N1Oi,1724727088,violation,3.274912118911743,126.0123519897461,-206.11328125,0.0004267311014700681,-0.11397536098957062,173.62989807128906,0.6496069431304932
bkkx7Wl1,VTE5N1Oi,1724727091,violation,1.9520618915557861,58.38253402709961,-205.8538818359375,0.000434284214861691,-0.09258320927619934,179.3336944580078,0.4856412708759308
bkkx7Wl1,VTE5N1Oi,1724727094,violation,2.4796998500823975,-13.7322359085083,-205.651123046875,0.0004300498985685408,-0.11135939508676529,-174.1273651123047,-0.5222167372703552
bkkx7Wl1,VTE5N1Oi,1724727100,violation,1.5300278663635254,-89.50519561767578,-155.41183471679688,0.00043420790461823344,-0.05667007714509964,86.76323699951172,1.0486441850662231
bkkx7Wl1,VTE5N1Oi,1724727109,violation,2.2132444381713867,-87.39771270751953,7.871981620788574,0.003086299868300557,-0.08056890964508057,88.98314666748047,0.33804115653038025
bkkx7Wl1,VTE5N1Oi,1724727113,violation,0.6427135467529297,-86.48677825927734,99.54319763183594,0.37389010190963745,-1.024200439453125,90.24772644042969,0.04979582130908966
