User Name,Session Code,Trial Code,Unix Timestamp,Time Elapsed,Speed,X,Y,Z,Pitch,Yaw,Roll,Heading (Degrees),Heading (Cardinal),Vehicle
jonny,bkkx7Wl1,VTE5N1Oi,1724727070,0.01,0.0007192248499153495,246.2998046875,-26.99998664855957,0.00032510756864212453,2.7320755179971457e-05,-86.76006317138672,-8.14221953748806e-13,-86.76006317138672,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727070,0.51,0.00026824267630382124,246.2998046875,-26.99998664855957,0.00022405623167287558,2.7320755179971457e-05,-86.76006317138672,-8.14221953748806e-13,-86.76006317138672,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727071,1.01,0.00015116651880448537,246.2998046875,-26.99998664855957,0.0003328895545564592,2.7320755179971457e-05,-86.76006317138672,-8.14221953748806e-13,-86.76006317138672,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727071,1.51,3.143053634624182,246.30792236328125,-27.393434524536133,0.00035066602868027985,0.12342151254415512,-87.3023681640625,0.018976492807269096,-87.3023681640625,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727072,2.0,3.2467145367897863,246.31195068359375,-28.11223030090332,0.0003447913913987577,0.009507622569799423,-88.44921112060547,0.011982814408838749,-88.44921112060547,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727072,2.5,3.823436955843161,246.31935119628906,-28.843297958374023,0.00033994673867709935,0.04458064213395119,-88.97418212890625,-0.01379394344985485,-88.97418212890625,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727073,3.01,10.368127385932937,246.3639373779297,-30.408466339111328,0.00040620804065838456,0.3081507980823517,-88.51045989990234,-0.038543686270713806,-88.51045989990234,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727073,3.51,15.718937929634224,246.5509490966797,-33.256683349609375,0.0005620765732601285,0.2682146728038788,-85.95907592773438,-0.0955200120806694,-85.95907592773438,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727074,4.0,23.55388583192911,246.90342712402344,-37.611568450927734,0.0005602454766631126,0.3593088984489441,-85.54674530029297,0.020976228639483452,-85.54674530029297,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727074,4.51,29.05989015165111,247.3207244873047,-43.68675994873047,0.0005177497514523566,0.2142493575811386,-86.54528045654297,0.08675441890954971,-86.54528045654297,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727075,5.01,30.724575752263554,247.6092071533203,-50.593505859375,0.00046201705117709935,0.013079811818897724,-88.53244018554688,0.1529735028743744,-88.53244018554688,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727075,5.51,33.51845348461168,247.7428436279297,-57.57546615600586,0.0005062294076196849,0.16876713931560516,-89.25585174560547,0.07162141799926758,-89.25585174560547,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727076,6.01,37.62522794446642,247.84475708007812,-65.60087585449219,0.0005123710725456476,0.1936904937028885,-89.00973510742188,-0.0510253868997097,-89.00973510742188,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727076,6.51,41.82927352910615,248.15354919433594,-74.50991821289062,0.0005114173982292414,0.19908633828163147,-87.08935546875,-0.1427307277917862,-87.08935546875,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727077,7.01,45.33224160611336,248.36241149902344,-84.14372253417969,0.0005030632019042969,0.16729864478111267,-91.40547180175781,0.4586430788040161,-91.40547180175781,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727077,7.5,44.98517402885667,247.9528045654297,-94.56631469726562,0.00044599533430300653,-0.044956304132938385,-92.82817840576172,0.15021435916423798,-92.82817840576172,W,Dodge Charger 2020
jonny,bkkx7Wl1,VTE5N1Oi,1724727078,8.01,42.51732787662968,247.7218475341797,-104.2645492553711,0.00043451308738440275,-0.10250747203826904,-89.20584869384766,-0.372833251953125,-89.20584869384766,W,Dodge Charger 2020
